Model,Model_Type,Model_Size,Image_Name,Processing_Time_Seconds,Total_Detections_In_Image,Detected_Object,Confidence
yolov8n.pt,Detection,Nano,04a0ff74a1.jpg,0.154,8,carrot,0.107
yolov8n.pt,Detection,Nano,image1.jpg,0.114,7,cup,0.936
yolov8n.pt,Detection,Nano,image1.jpg,0.114,7,orange,0.862
yolov8n.pt,Detection,Nano,image1.jpg,0.114,7,orange,0.749
yolov8n.pt,Detection,Nano,image1.jpg,0.114,7,orange,0.577
yolov8n.pt,Detection,Nano,image1.jpg,0.114,7,dining table,0.481
yolov8n.pt,Detection,Nano,image1.jpg,0.114,7,spoon,0.448
yolov8n.pt,Detection,Nano,image1.jpg,0.114,7,orange,0.143
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,cup,0.737
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,dining table,0.628
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,cup,0.447
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,cake,0.396
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,donut,0.354
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,bowl,0.254
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,sandwich,0.214
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,cup,0.213
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,cup,0.197
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,cup,0.185
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,cake,0.125
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,cake,0.124
yolov8n.pt,Detection,Nano,04a00c206b.jpg,0.111,13,sandwich,0.123
yolov8n.pt,Detection,Nano,04a00c2902.jpg,0.141,3,bowl,0.702
yolov8n.pt,Detection,Nano,04a00c2902.jpg,0.141,3,dining table,0.593
yolov8n.pt,Detection,Nano,04a00c2902.jpg,0.141,3,bowl,0.177
yolov8n.pt,Detection,Nano,04a00d1a97.jpg,0.139,3,bottle,0.357
yolov8n.pt,Detection,Nano,04a00d1a97.jpg,0.139,3,oven,0.133
yolov8n.pt,Detection,Nano,04a00d1a97.jpg,0.139,3,bottle,0.114
yolov8n.pt,Detection,Nano,04a00da0d1.jpg,0.145,2,sandwich,0.526
yolov8n.pt,Detection,Nano,04a00da0d1.jpg,0.145,2,dining table,0.292
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,bowl,0.828
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,bowl,0.79
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,person,0.593
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,person,0.53
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,bowl,0.355
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,dining table,0.343
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,person,0.26
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,person,0.142
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,dining table,0.121
yolov8n.pt,Detection,Nano,04a00f3a25.jpg,0.118,10,carrot,0.102
yolov8n.pt,Detection,Nano,04a0124350.jpg,0.127,2,pizza,0.549
yolov8n.pt,Detection,Nano,04a0124350.jpg,0.127,2,dining table,0.294
yolov8n.pt,Detection,Nano,04a012bd85.jpg,0.129,1,vase,0.755
yolov8n.pt,Detection,Nano,04a016c442.jpg,0.147,4,dining table,0.252
yolov8n.pt,Detection,Nano,04a016c442.jpg,0.147,4,sandwich,0.214
yolov8n.pt,Detection,Nano,04a016c442.jpg,0.147,4,orange,0.159
yolov8n.pt,Detection,Nano,04a016c442.jpg,0.147,4,orange,0.123
yolov8n.pt,Detection,Nano,04a0176097.jpg,0.123,2,fire hydrant,0.295
yolov8n.pt,Detection,Nano,04a0176097.jpg,0.123,2,fire hydrant,0.131
yolov8n.pt,Detection,Nano,04a01946b4.jpg,0.127,2,banana,0.169
yolov8n.pt,Detection,Nano,04a01946b4.jpg,0.127,2,dining table,0.133
yolov8n.pt,Detection,Nano,04a01b3fba.jpg,0.107,2,pizza,0.466
yolov8n.pt,Detection,Nano,04a01b3fba.jpg,0.107,2,dining table,0.2
yolov8n.pt,Detection,Nano,04a01cb51b.jpg,0.116,4,bowl,0.884
yolov8n.pt,Detection,Nano,04a01cb51b.jpg,0.116,4,vase,0.742
yolov8n.pt,Detection,Nano,04a01cb51b.jpg,0.116,4,dining table,0.435
yolov8n.pt,Detection,Nano,04a01cb51b.jpg,0.116,4,dining table,0.172
yolov8n.pt,Detection,Nano,04a01efe21.jpg,0.139,4,carrot,0.509
yolov8n.pt,Detection,Nano,04a01efe21.jpg,0.139,4,carrot,0.144
yolov8n.pt,Detection,Nano,04a01efe21.jpg,0.139,4,dining table,0.132
yolov8n.pt,Detection,Nano,04a01efe21.jpg,0.139,4,sandwich,0.111
yolov8n.pt,Detection,Nano,04a01f1641.jpg,0.13,6,wine glass,0.912
yolov8n.pt,Detection,Nano,04a01f1641.jpg,0.13,6,dining table,0.523
yolov8n.pt,Detection,Nano,04a01f1641.jpg,0.13,6,spoon,0.486
yolov8n.pt,Detection,Nano,04a01f1641.jpg,0.13,6,banana,0.189
yolov8n.pt,Detection,Nano,04a01f1641.jpg,0.13,6,dining table,0.16
yolov8n.pt,Detection,Nano,04a01f1641.jpg,0.13,6,spoon,0.157
yolov8n.pt,Detection,Nano,04a020c105.jpg,0.121,3,teddy bear,0.454
yolov8n.pt,Detection,Nano,04a020c105.jpg,0.121,3,teddy bear,0.36
yolov8n.pt,Detection,Nano,04a020c105.jpg,0.121,3,teddy bear,0.283
yolov8n.pt,Detection,Nano,04a0229f40.jpg,0.122,3,pizza,0.66
yolov8n.pt,Detection,Nano,04a0229f40.jpg,0.122,3,dining table,0.243
yolov8n.pt,Detection,Nano,04a0229f40.jpg,0.122,3,pizza,0.139
yolov8n.pt,Detection,Nano,04a022d69d.jpg,0.14,6,bowl,0.909
yolov8n.pt,Detection,Nano,04a022d69d.jpg,0.14,6,spoon,0.653
yolov8n.pt,Detection,Nano,04a022d69d.jpg,0.14,6,cake,0.392
yolov8n.pt,Detection,Nano,04a022d69d.jpg,0.14,6,dining table,0.323
yolov8n.pt,Detection,Nano,04a022d69d.jpg,0.14,6,bowl,0.27
yolov8n.pt,Detection,Nano,04a022d69d.jpg,0.14,6,apple,0.151
yolov8n.pt,Detection,Nano,04a023a640.jpg,0.164,5,donut,0.927
yolov8n.pt,Detection,Nano,04a023a640.jpg,0.164,5,bottle,0.621
yolov8n.pt,Detection,Nano,04a023a640.jpg,0.164,5,dining table,0.422
yolov8n.pt,Detection,Nano,04a023a640.jpg,0.164,5,donut,0.406
yolov8n.pt,Detection,Nano,04a023a640.jpg,0.164,5,cup,0.402
yolov8n.pt,Detection,Nano,04a0261044.jpg,0.151,4,spoon,0.751
yolov8n.pt,Detection,Nano,04a0261044.jpg,0.151,4,dining table,0.593
yolov8n.pt,Detection,Nano,04a0261044.jpg,0.151,4,bowl,0.382
yolov8n.pt,Detection,Nano,04a0261044.jpg,0.151,4,cup,0.171
yolov8n.pt,Detection,Nano,04a02618af.jpg,0.144,4,bowl,0.463
yolov8n.pt,Detection,Nano,04a02618af.jpg,0.144,4,pizza,0.324
yolov8n.pt,Detection,Nano,04a02618af.jpg,0.144,4,carrot,0.148
yolov8n.pt,Detection,Nano,04a02618af.jpg,0.144,4,dining table,0.131
yolov8n.pt,Detection,Nano,04a02772bf.jpg,0.121,1,donut,0.238
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.372
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.364
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,bowl,0.347
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.279
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.277
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.275
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.261
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.193
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.183
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.165
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.155
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.146
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,broccoli,0.137
yolov8n.pt,Detection,Nano,04a02d0222.jpg,0.11,14,oven,0.129
yolov8n.pt,Detection,Nano,04a02e0f5b.jpg,0.123,2,cake,0.832
yolov8n.pt,Detection,Nano,04a02e0f5b.jpg,0.123,2,dining table,0.111
yolov8n.pt,Detection,Nano,04a02f1dd0.jpg,0.133,5,cake,0.633
yolov8n.pt,Detection,Nano,04a02f1dd0.jpg,0.133,5,knife,0.51
yolov8n.pt,Detection,Nano,04a02f1dd0.jpg,0.133,5,vase,0.253
yolov8n.pt,Detection,Nano,04a02f1dd0.jpg,0.133,5,dining table,0.242
yolov8n.pt,Detection,Nano,04a02f1dd0.jpg,0.133,5,dining table,0.136
yolov8n.pt,Detection,Nano,04a02fd7b5.jpg,0.144,7,bowl,0.935
yolov8n.pt,Detection,Nano,04a02fd7b5.jpg,0.144,7,spoon,0.732
yolov8n.pt,Detection,Nano,04a02fd7b5.jpg,0.144,7,spoon,0.707
yolov8n.pt,Detection,Nano,04a02fd7b5.jpg,0.144,7,bowl,0.449
yolov8n.pt,Detection,Nano,04a02fd7b5.jpg,0.144,7,dining table,0.369
yolov8n.pt,Detection,Nano,04a02fd7b5.jpg,0.144,7,fork,0.275
yolov8n.pt,Detection,Nano,04a02fd7b5.jpg,0.144,7,dining table,0.16
yolov8n.pt,Detection,Nano,04a0300a48.jpg,0.132,4,dining table,0.398
yolov8n.pt,Detection,Nano,04a0300a48.jpg,0.132,4,bowl,0.294
yolov8n.pt,Detection,Nano,04a0300a48.jpg,0.132,4,broccoli,0.222
yolov8n.pt,Detection,Nano,04a0300a48.jpg,0.132,4,fork,0.185
yolov8n.pt,Detection,Nano,04a0311e93.jpg,0.122,4,sandwich,0.609
yolov8n.pt,Detection,Nano,04a0311e93.jpg,0.122,4,cake,0.485
yolov8n.pt,Detection,Nano,04a0311e93.jpg,0.122,4,cake,0.312
yolov8n.pt,Detection,Nano,04a0311e93.jpg,0.122,4,sandwich,0.247
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,cake,0.554
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,orange,0.549
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,dining table,0.535
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,spoon,0.493
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,orange,0.486
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,fork,0.44
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,orange,0.418
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,orange,0.412
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,bowl,0.394
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,bowl,0.346
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,orange,0.336
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,cup,0.274
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,orange,0.274
yolov8n.pt,Detection,Nano,04a0323f9f.jpg,0.134,14,cake,0.244
yolov8n.pt,Detection,Nano,04a034f8a3.jpg,0.142,6,bottle,0.511
yolov8n.pt,Detection,Nano,04a034f8a3.jpg,0.142,6,sandwich,0.422
yolov8n.pt,Detection,Nano,04a034f8a3.jpg,0.142,6,sandwich,0.397
yolov8n.pt,Detection,Nano,04a034f8a3.jpg,0.142,6,cup,0.323
yolov8n.pt,Detection,Nano,04a034f8a3.jpg,0.142,6,dining table,0.212
yolov8n.pt,Detection,Nano,04a034f8a3.jpg,0.142,6,sandwich,0.194
yolov8n.pt,Detection,Nano,04a0356571.jpg,0.122,4,cup,0.149
yolov8n.pt,Detection,Nano,04a0356571.jpg,0.122,4,remote,0.142
yolov8n.pt,Detection,Nano,04a0356571.jpg,0.122,4,cell phone,0.124
yolov8n.pt,Detection,Nano,04a0356571.jpg,0.122,4,bottle,0.115
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.886
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,cup,0.768
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.753
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.681
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.652
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.473
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.466
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.373
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.358
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.354
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,dining table,0.346
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.3
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.297
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,orange,0.281
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,bowl,0.26
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.257
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,sandwich,0.232
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,orange,0.219
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,orange,0.195
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,apple,0.133
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,orange,0.123
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,sandwich,0.113
yolov8n.pt,Detection,Nano,04a035e9c9.jpg,0.112,23,bowl,0.112
yolov8n.pt,Detection,Nano,04a0364a6a.jpg,0.143,2,sandwich,0.711
yolov8n.pt,Detection,Nano,04a0364a6a.jpg,0.143,2,sandwich,0.138
yolov8n.pt,Detection,Nano,04a03683ea.jpg,0.138,1,bowl,0.185
yolov8n.pt,Detection,Nano,04a038793c.jpg,0.138,4,orange,0.785
yolov8n.pt,Detection,Nano,04a038793c.jpg,0.138,4,banana,0.506
yolov8n.pt,Detection,Nano,04a038793c.jpg,0.138,4,bowl,0.266
yolov8n.pt,Detection,Nano,04a038793c.jpg,0.138,4,dining table,0.183
yolov8n.pt,Detection,Nano,04a039a03c.jpg,0.127,1,suitcase,0.115
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.52
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.502
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.485
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.448
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.398
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.384
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.369
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.368
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.361
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.352
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.349
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.348
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,dining table,0.344
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.333
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.328
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.319
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.315
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.312
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.309
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.304
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.297
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.288
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.283
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.274
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.27
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.27
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.267
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.253
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.248
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.246
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.241
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.237
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.234
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.225
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.223
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.221
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.175
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.174
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.169
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.167
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.161
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.16
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.15
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.144
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.144
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.141
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.136
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.134
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.134
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.131
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.128
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.127
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.123
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.119
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.119
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.119
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.113
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.111
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.108
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.104
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.104
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,cake,0.103
yolov8n.pt,Detection,Nano,04a03bdd53.jpg,0.185,63,donut,0.102
yolov8n.pt,Detection,Nano,04a03c4497.jpg,0.141,9,orange,0.438
yolov8n.pt,Detection,Nano,04a03c4497.jpg,0.141,9,orange,0.376
yolov8n.pt,Detection,Nano,04a03c4497.jpg,0.141,9,sandwich,0.251
yolov8n.pt,Detection,Nano,04a03c4497.jpg,0.141,9,bowl,0.224
yolov8n.pt,Detection,Nano,04a03c4497.jpg,0.141,9,dining table,0.223
yolov8n.pt,Detection,Nano,04a03c4497.jpg,0.141,9,orange,0.2
yolov8n.pt,Detection,Nano,04a03c4497.jpg,0.141,9,apple,0.131
yolov8n.pt,Detection,Nano,04a03c4497.jpg,0.141,9,dining table,0.117
yolov8n.pt,Detection,Nano,04a03c4497.jpg,0.141,9,orange,0.109
yolov8n.pt,Detection,Nano,04a03d9286.jpg,0.121,4,broccoli,0.68
yolov8n.pt,Detection,Nano,04a03d9286.jpg,0.121,4,sandwich,0.664
yolov8n.pt,Detection,Nano,04a03d9286.jpg,0.121,4,sandwich,0.533
yolov8n.pt,Detection,Nano,04a03d9286.jpg,0.121,4,dining table,0.272
yolov8n.pt,Detection,Nano,04a03f9a56.jpg,0.132,4,cake,0.8
yolov8n.pt,Detection,Nano,04a03f9a56.jpg,0.132,4,knife,0.429
yolov8n.pt,Detection,Nano,04a03f9a56.jpg,0.132,4,dining table,0.322
yolov8n.pt,Detection,Nano,04a03f9a56.jpg,0.132,4,cell phone,0.126
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,broccoli,0.779
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,broccoli,0.471
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,bowl,0.418
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,broccoli,0.355
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,broccoli,0.257
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,broccoli,0.235
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,broccoli,0.15
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,broccoli,0.15
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,broccoli,0.148
yolov8n.pt,Detection,Nano,04a048696d.jpg,0.135,10,broccoli,0.133
yolov8n.pt,Detection,Nano,04a048940d.jpg,0.128,2,pizza,0.259
yolov8n.pt,Detection,Nano,04a048940d.jpg,0.128,2,dining table,0.164
yolov8n.pt,Detection,Nano,04a048ca38.jpg,0.107,5,donut,0.512
yolov8n.pt,Detection,Nano,04a048ca38.jpg,0.107,5,donut,0.49
yolov8n.pt,Detection,Nano,04a048ca38.jpg,0.107,5,donut,0.311
yolov8n.pt,Detection,Nano,04a048ca38.jpg,0.107,5,donut,0.22
yolov8n.pt,Detection,Nano,04a048ca38.jpg,0.107,5,donut,0.156
yolov8n.pt,Detection,Nano,04a04ab0d1.jpg,0.118,4,bottle,0.928
yolov8n.pt,Detection,Nano,04a04ab0d1.jpg,0.118,4,bottle,0.884
yolov8n.pt,Detection,Nano,04a04ab0d1.jpg,0.118,4,bottle,0.818
yolov8n.pt,Detection,Nano,04a04ab0d1.jpg,0.118,4,bottle,0.385
yolov8n.pt,Detection,Nano,04a04b15d8.jpg,0.13,5,pizza,0.283
yolov8n.pt,Detection,Nano,04a04b15d8.jpg,0.13,5,pizza,0.254
yolov8n.pt,Detection,Nano,04a04b15d8.jpg,0.13,5,dining table,0.18
yolov8n.pt,Detection,Nano,04a04b15d8.jpg,0.13,5,pizza,0.17
yolov8n.pt,Detection,Nano,04a04b15d8.jpg,0.13,5,orange,0.127
yolov8n.pt,Detection,Nano,04a04ed826.jpg,0.157,3,cake,0.925
yolov8n.pt,Detection,Nano,04a04ed826.jpg,0.157,3,dining table,0.518
yolov8n.pt,Detection,Nano,04a04ed826.jpg,0.157,3,dining table,0.123
yolov8n.pt,Detection,Nano,04a04f3809.jpg,0.148,5,bowl,0.907
yolov8n.pt,Detection,Nano,04a04f3809.jpg,0.148,5,dining table,0.268
yolov8n.pt,Detection,Nano,04a04f3809.jpg,0.148,5,cake,0.158
yolov8n.pt,Detection,Nano,04a04f3809.jpg,0.148,5,bowl,0.139
yolov8n.pt,Detection,Nano,04a04f3809.jpg,0.148,5,carrot,0.111
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,bottle,0.909
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,bottle,0.772
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,cup,0.691
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,bowl,0.665
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.619
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.581
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,dining table,0.567
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,bottle,0.566
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,knife,0.454
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.409
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.407
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.337
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,spoon,0.289
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.275
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,cake,0.254
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,cup,0.25
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.246
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.231
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.216
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,potted plant,0.196
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.193
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,bowl,0.171
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,bowl,0.17
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.144
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.139
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.137
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,potted plant,0.133
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.131
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,cake,0.127
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,spoon,0.105
yolov8n.pt,Detection,Nano,04a050229d.jpg,0.141,31,carrot,0.105
yolov8n.pt,Detection,Nano,04a056ab65.jpg,0.127,11,cup,0.925
yolov8n.pt,Detection,Nano,04a056ab65.jpg,0.127,11,cup,0.89
yolov8n.pt,Detection,Nano,04a056ab65.jpg,0.127,11,bowl,0.775
yolov8n.pt,Detection,Nano,04a056ab65.jpg,0.127,11,fork,0.728
